#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-07-23T12:46:02 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-07-23T12:46:02	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/AcA/69/305/table1&-out=Name,GLON,GLAT,Dist,e_Dist,Age,_RA.icrs,_DE.icrs&-out.max=3000	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_120690305
#Name: J/AcA/69/305
#Title: Northern Galactic disk classical Cepheids (Skowron+, 2019)
#INFO	ivoid=ivo://cds.vizier/j/aca/69/305	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/aca/69/305	    IVOID of underlying data collection
#INFO	creator=Skowron D.M.	    First author or institution
#INFO	cites=bibcode:2019AcA....69..305S	    Article or Data origin sources
#INFO	journal=AcA	    Journal name
#INFO	original_date=2019	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/AcA/69/305	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.120690305	    Dataset identifier that can be used for citation
#INFO	publication_date=2025-09-25	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	G:	galactic
#Table	J_AcA_69_305_table1:
#Name: J/AcA/69/305/table1
#Title: Newly detected classical Cepheids
#Column	Name	(a23)	Cepheid ID	[ucd=meta.id;meta.main]
#Column	GLON	(F9.5)	Galactic longitude	[ucd=pos.galactic.lon]
#Column	GLAT	(F9.5)	Galactic latitude	[ucd=pos.galactic.lat]
#Column	Dist	(I6)	? Distance to the Cepheid	[ucd=pos.distance]
#Column	e_Dist	(I4)	? Distance to the Cepheid error	[ucd=stat.error]
#Column	Age	(I4)	Cepheid age	[ucd=time.age]
#Column	_RA.icrs	(F9.5)	Right ascension (ICRS) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DE.icrs	(F9.5)	Declination (ICRS) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
Name	GLON	GLAT	Dist	e_Dist	Age	_RA.icrs	_DE.icrs
OGLE-GD-CEP-0425       	277.52962	+02.44121	  6809	 255	 174	149.21987	-51.60894
OGLE-GD-CEP-0376       	277.59296	-03.06171	  6840	 356	 162	143.28104	-55.84997
OGLE-GD-CEP-0409       	277.86033	+00.68123	  9084	 430	 106	147.84950	-53.19262
OGLE-GD-CEP-0387       	277.89508	-02.04762	 11547	 488	 162	144.87938	-55.29945
OGLE-GD-CEP-0375       	277.95145	-04.03872	 11371	 503	 130	142.54992	-56.80825
OGLE-GD-CEP-0404       	277.95820	-00.03842	  9134	 209	 145	147.21109	-53.81172
OGLE-GD-CEP-0361       	277.99277	-05.04373	 13675	 504	 270	141.31933	-57.56128
OGLE-GD-CEP-0395       	278.23291	-01.20096	  4851	 111	 141	146.29337	-54.87984
OGLE-GD-CEP-0368       	278.35106	-04.87540	 14172	 521	 327	142.01675	-57.68891
OGLE-GD-CEP-0413       	278.41120	+00.29194	  5099	 110	 109	148.15967	-53.84144
OGLE-GD-CEP-0406       	278.41319	-00.28113	  7198	 144	 133	147.54772	-54.28803
J101045-5009.6         	278.42527	+04.90795	  6030	 185	 164	152.68713	-50.15950
OGLE-GD-CEP-0399       	278.59592	-01.29847	  4806	  97	 115	146.66796	-55.18828
OGLE-GD-CEP-0378       	278.63642	-03.74527	 11859	 455	 231	143.83401	-57.05781
OGLE-GD-CEP-0410       	278.64098	-00.23427	  5923	 110	 175	147.90162	-54.39536
OGLE-GD-CEP-0416       	278.69372	+00.11944	  4371	  88	 113	148.35147	-54.15267
OGLE-GD-CEP-0402       	278.95476	-01.36687	  7858	 188	 153	147.07542	-55.47051
OGLE-GD-CEP-0418       	278.97157	-00.09643	  6768	 149	 248	148.49346	-54.49464
FN____Vel              	279.02859	-01.36946	  2174	  45	 106	147.17289	-55.51956
OGLE-GD-CEP-0394       	279.10946	-02.36207	  9852	 411	 198	146.14471	-56.33197
J094841-5544.8         	279.17259	-01.54429	  3584	  71	 114	147.17217	-55.74602
OGLE-GD-CEP-0414       	279.26234	-00.63175	  7439	 169	  89	148.30901	-55.09447
OGLE-GD-CEP-0392       	279.26657	-02.86305	 12666	 545	 145	145.76947	-56.81455
OGLE-GD-CEP-0424       	279.38098	-00.06693	  4807	  85	 121	149.08018	-54.72492
OGLE-GD-CEP-0422       	279.39425	-00.09150	  5182	 107	 119	149.07208	-54.75245
OGLE-GD-CEP-0405       	279.45370	-01.55583	  4628	 110	 172	147.54571	-55.93339
OGLE-GD-CEP-0417       	279.49649	-00.77098	  6813	 150	 130	148.47775	-55.34931
OGLE-GD-CEP-0393       	279.59627	-03.13880	 14103	 692	 199	145.89775	-57.23831
OGLE-GD-CEP-0421       	279.61693	-00.38421	  7662	 164	 117	149.06363	-55.12020
OGLE-GD-CEP-0401       	279.66386	-02.38679	 12719	 592	 154	146.88362	-56.70787
OGLE-GD-CEP-0400       	279.75228	-02.62394	  8541	 418	 622	146.72950	-56.94647
OGLE-GD-CEP-0396       	279.79295	-03.02458	 10058	 387	 215	146.31105	-57.27894
OGLE-GD-CEP-0390       	279.91041	-04.05886	 13859	 513	 303	145.21259	-58.13870
OGLE-GD-CEP-0411       	279.98343	-01.82548	  6458	 161	  88	147.97876	-56.47659
OGLE-GD-CEP-0415       	280.23074	-01.83266	  7239	 180	 108	148.32020	-56.63703
OGLE-GD-CEP-0423       	280.25688	-01.19052	 10444	 311	 194	149.07684	-56.14953
OGLE-GD-CEP-0431       	280.38315	-00.26246	  9523	 199	 106	150.26143	-55.49044
OGLE-GD-CEP-0419       	280.42344	-01.69425	  5418	 135	 116	148.75105	-56.64850
V850__Car              	280.45284	-03.16545	  5287	 154	 110	147.08279	-57.81047
OGLE-GD-CEP-0435       	280.54019	+00.23300	  4688	 104	 130	151.00380	-55.18731
OGLE-GD-CEP-0408       	280.57299	-02.75021	      	    	 187	147.74951	-57.56589
V690__Car              	280.59754	-03.31543	  3368	 103	 123	147.11175	-58.01814
J100302.3-560258       	280.94274	-00.54190	  8340	 212	 129	150.75975	-56.04959
OGLE-GD-CEP-0436       	280.95828	-00.27218	  3532	  74	 125	151.06859	-55.84203
OGLE-GD-CEP-0448       	280.99944	+01.18380	 10679	 419	 336	152.61976	-54.68420
OGLE-GD-CEP-0420       	281.07013	-02.28289	  5775	 219	 221	149.01592	-57.51075
OGLE-GD-CEP-0434       	281.20899	-00.80534	  5552	 116	 123	150.86179	-56.41981
OGLE-GD-CEP-0407       	281.34690	-03.78895	 11169	 394	 176	147.63942	-58.85917
GX____Car              	281.57320	-03.05675	  2194	  70	  89	148.85900	-58.42970
OGLE-GD-CEP-0397       	281.63272	-04.99851	 11373	 435	 188	146.54958	-59.97131
OGLE-GD-CEP-0444       	281.69100	-00.21934	  4182	  77	 113	152.18625	-56.22906
OGLE-GD-CEP-0449       	281.81726	+00.03988	  4549	  98	  69	152.64013	-56.09031
OGLE-GD-CEP-0453       	281.85739	+00.19254	  7431	 219	  78	152.85568	-55.98825
OGLE-GD-CEP-0447       	281.93225	-00.15298	  3754	  82	 134	152.60997	-56.31422
OGLE-GD-CEP-0428       	281.95649	-02.64039	  9068	 372	  48	149.92280	-58.33542
OGLE-GD-CEP-0439       	282.08474	-01.32101	  3504	  70	  91	151.59612	-57.35345
OGLE-GD-CEP-0456       	282.09838	+00.01524	  5640	 137	 132	153.02896	-56.27142
OGLE-GD-CEP-0457       	282.30081	-00.25881	  4769	 139	  56	153.04730	-56.61198
OGLE-GD-CEP-0427       	282.31659	-03.16126	  9914	 375	 159	149.86388	-58.96764
V701__Car              	282.33215	-01.00718	  2256	  49	 123	152.30675	-57.24264
OGLE-GD-CEP-0446       	282.33691	-00.73678	  5070	 120	 119	152.60138	-57.02453
OGLE-GD-CEP-0461       	282.36254	+00.12863	  3771	  80	 175	153.53700	-56.32780
OGLE-GD-CEP-0430       	282.36299	-02.90927	 12303	 498	 138	150.23054	-58.79520
OGLE-GD-CEP-0437       	282.54676	-02.32090	  7148	 253	 117	151.18855	-58.43331
RY____Vel              	282.56889	+01.47493	  2524	 105	  41	155.17096	-55.32139
OGLE-GD-CEP-0442       	282.60385	-01.76596	  7563	 191	 156	151.89584	-58.01797
OGLE-GD-CEP-0433       	282.69806	-02.82171	  6277	 223	 175	150.84987	-58.92592
OGLE-GD-CEP-0458       	282.70087	-00.77285	  5140	 113	  95	153.11350	-57.26233
OGLE-GD-CEP-0440       	282.70243	-02.02252	  9723	 282	 122	151.76312	-58.28372
OGLE-GD-CEP-0480       	282.87083	+00.43568	  6179	 162	 156	154.60721	-56.35628
OGLE-GD-CEP-0443       	282.94400	-02.02165	  8489	 200	 141	152.13787	-58.42381
OGLE-GD-CEP-0459       	282.97843	-01.13473	  5777	 132	 161	153.15513	-57.71783
J101016-5811.2         	282.99092	-01.69794	  2083	  47	 116	152.56705	-58.18686
OGLE-GD-CEP-0455       	282.99631	-01.33218	  7162	 189	  42	152.97155	-57.89028
AB____Vel              	283.01210	+00.58406	  4171	 128	  97	154.96713	-56.30978
OGLE-GD-CEP-0471       	283.02367	-00.24917	  7479	 167	  85	154.14838	-57.01116
OGLE-GD-CEP-0441       	283.05243	-02.43871	 12025	 406	 114	151.84012	-58.82586
OGLE-GD-CEP-0470       	283.09099	-00.45908	  5092	  99	 144	154.03587	-57.22297
V854__Car              	283.09114	-01.76135	  2535	  60	 109	152.65342	-58.29636
OGLE-GD-CEP-0426       	283.14215	-04.25081	      	    	 183	149.84625	-60.33356
l_____Car              	283.19899	-07.00380	   533	  25	  35	146.31170	-62.50789
J100814-5856.6         	283.21257	-02.46860	  3366	 128	 103	152.05784	-58.94348
J101718.7-571232       	283.21470	-00.35944	  6367	 209	 140	154.32809	-57.20897
OGLE-GD-CEP-0438       	283.40000	-03.37506	 13210	 593	 170	151.31163	-59.78737
OGLE-GD-CEP-0468       	283.43091	-01.19771	  7389	 159	 127	153.79017	-58.02534
OGLE-GD-CEP-0454       	283.44593	-02.07303	 12246	 303	 138	152.86734	-58.75506
OGLE-GD-CEP-0466       	283.46092	-01.33950	  7496	 190	 177	153.68646	-58.15950
CN____Car              	283.55687	-01.29253	  2877	  76	 110	153.88697	-58.17444
OGLE-GD-CEP-0469       	283.59560	-01.28610	  8146	 191	 127	153.95466	-58.19078
OGLE-GD-CEP-0477       	283.60374	-00.78657	  3927	  93	 110	154.49112	-57.78003
OGLE-GD-CEP-0445       	283.69807	-02.69398	 12327	 492	 261	152.57480	-59.40809
OGLE-GD-CEP-0490       	283.73986	-00.32699	  4413	  94	  76	155.17430	-57.47031
OGLE-GD-CEP-0472       	283.77231	-01.25994	  3865	  90	 122	154.26096	-58.26750
OGLE-GD-CEP-0479       	283.83345	-01.03219	  5753	 181	 117	154.59663	-58.11161
OGLE-GD-CEP-0467       	283.89717	-01.91678	  4610	 142	 120	153.75592	-58.88206
OGLE-GD-CEP-0476       	283.92270	-01.27157	  8041	 244	 167	154.48700	-58.36048
OGLE-GD-CEP-0460       	283.96209	-02.32488	 14610	 763	  73	153.41254	-59.25570
OGLE-GD-CEP-0494       	283.99303	-00.49714	  7756	 172	 142	155.39888	-57.75061
OGLE-GD-CEP-0463       	284.03016	-02.29133	  5511	 190	 167	153.55942	-59.26645
OGLE-GD-CEP-0465       	284.03582	-02.23941	 12852	 658	 112	153.62579	-59.22675
5255955821811454592    	284.03604	-05.13585	 10196	 429	 390	150.19748	-61.57771
OGLE-GD-CEP-0498       	284.07057	-00.14142	  4953	 101	 124	155.87851	-57.49258
OGLE-GD-CEP-0497       	284.10908	-00.48887	  5325	 151	 111	155.59042	-57.80634
OGLE-GD-CEP-0482       	284.12640	-01.44113	  5364	 108	 127	154.63295	-58.61425
OGLE-GD-CEP-0473       	284.13942	-01.78182	  8855	 274	 138	154.29059	-58.90530
OGLE-GD-CEP-0493       	284.15345	-00.84731	  5750	 168	 120	155.29530	-58.13183
OGLE-GD-CEP-0512       	284.16552	+00.66836	  5325	 119	 132	156.81813	-56.85592
OGLE-GD-CEP-0521       	284.16847	+00.97440	 10277	 352	 106	157.11380	-56.59639
OGLE-GD-CEP-0464       	284.20929	-02.53561	  9604	 394	 145	153.57904	-59.56911
OGLE-GD-CEP-0478       	284.28412	-01.79022	  7232	 179	 120	154.51505	-58.99239
OGLE-GD-CEP-0509       	284.28637	+00.06993	  5826	 117	 111	156.42726	-57.42842
V708__Car              	284.33720	-02.42726	  4378	 156	  29	153.90787	-59.55131
OGLE-GD-CEP-0462       	284.35076	-02.77980	 12448	 604	 199	153.53714	-59.85045
OGLE-GD-CEP-0519       	284.41729	+00.44610	  3476	  65	 104	156.99909	-57.17697
OGLE-GD-CEP-0484       	284.41769	-01.76330	 10365	 319	 195	154.76030	-59.04347
OGLE-GD-CEP-0506       	284.47512	-00.30092	  5483	 109	 108	156.36004	-57.84298
OGLE-GD-CEP-0485       	284.51007	-01.85623	 10488	 283	 143	154.81121	-59.17184
J102012-5900.3         	284.52081	-01.64930	  2965	  62	 121	155.04917	-59.00453
OGLE-GD-CEP-0487       	284.53250	-01.68349	 13851	 511	 169	155.03192	-59.03956
OGLE-GD-CEP-0505       	284.57342	-00.48413	  4910	 116	  60	156.33435	-58.05044
J103920-5451.6         	284.61910	+03.24550	  3268	 114	 303	159.83375	-54.85964
OGLE-GD-CEP-0488       	284.66700	-01.80526	      	    	  75	155.12205	-59.21495
OGLE-GD-CEP-0499       	284.70452	-01.11624	  6877	 170	 130	155.90438	-58.65530
OGLE-GD-CEP-0496       	284.73599	-01.52781	  6911	 173	 125	155.52813	-59.01927
GZ____Car              	284.73927	-01.95113	  2314	  56	 121	155.08487	-59.37661
UX____Car              	284.78110	+00.15654	  1479	  37	 130	157.29684	-57.61339
XX____Vel              	284.80591	+01.99218	  3176	 161	  90	159.03584	-56.04325
OGLE-GD-CEP-0481       	284.83184	-02.53088	 12267	 430	 150	154.60866	-59.91211
OGLE-GD-CEP-0503       	284.89676	-01.13308	  4899	 109	  92	156.20017	-58.77206
OGLE-GD-CEP-0529       	284.90842	+00.32333	  6466	 148	 109	157.66062	-57.53606
OGLE-GD-CEP-0475       	284.96208	-02.94999	 12298	 458	 118	154.36085	-60.33322
OGLE-GD-CEP-0514       	284.97249	-00.63234	  5907	 121	  96	156.83025	-58.38659
ET____Car              	285.00689	-04.31587	 14085	 764	 197	152.85142	-61.48617
OGLE-GD-CEP-0492       	285.00991	-02.22174	  5842	 225	 140	155.24175	-59.75086
OGLE-GD-CEP-0507       	285.07160	-01.23323	  6204	 126	 135	156.38404	-58.94967
OGLE-GD-CEP-0518       	285.08528	-00.69081	  6859	 150	 118	156.95555	-58.49539
OGLE-GD-CEP-0451       	285.14651	-04.55807	      	    	 185	152.79859	-61.76439
HS____Car              	285.27817	-01.79570	  3902	 101	 109	156.14247	-59.53597
OGLE-GD-CEP-0511       	285.34632	-01.40743	 10745	 307	 154	156.65942	-59.24253
OGLE-GD-CEP-0531       	285.36708	-00.29709	  4871	 117	 119	157.80417	-58.30383
J103158-5814.7         	285.42195	-00.19613	  2484	  52	 208	157.99184	-58.24497
OGLE-GD-CEP-0483       	285.44229	-03.35590	      	    	 339	154.71825	-60.93651
OGLE-GD-CEP-0501       	285.45520	-02.09222	 13391	 337	  92	156.12634	-59.88117
OGLE-GD-CEP-0516       	285.50117	-01.44955	  2585	  55	 383	156.87433	-59.35958
OGLE-GD-CEP-0510       	285.52223	-01.88120	  6873	 193	 114	156.46188	-59.73783
YZ____Car              	285.58147	-01.38944	  2729	  66	  52	157.07021	-59.35020
UW____Car              	285.59355	-01.75669	  2006	  51	 105	156.71201	-59.66955
CS____Car              	285.61215	+00.17221	  3694	  83	  93	158.65493	-58.02292
OGLE-GD-CEP-0553       	285.62153	+01.13521	      	    	  99	159.55908	-57.19053
J102558-5956.8         	285.64510	-02.04938	  3705	  76	 109	156.49259	-59.94550
CR____Car              	285.66746	-00.37194	  4740	 105	  75	158.22529	-58.52103
OGLE-GD-CEP-0513       	285.67493	-01.77732	  5970	 135	 136	156.82783	-59.72978
Y_____Car              	285.68766	-00.33416	  1387	  32	 131	158.29521	-58.49864
OGLE-GD-CEP-0528       	285.69260	-01.04259	 10361	 394	 162	157.60675	-59.11081
J103052-5903.7         	285.71446	-00.97063	  4515	  98	 101	157.71513	-59.06025
AQ____Car              	285.77276	-03.30482	  2720	  84	  74	155.34575	-61.07411
OGLE-GD-CEP-0527       	285.78597	-01.20559	 10691	 257	 160	157.59958	-59.29861
OGLE-GD-CEP-0520       	285.79781	-01.81026	  4316	 100	 105	157.00163	-59.82206
EW____Car              	285.81340	-03.49046	      	    	  78	155.20704	-61.25197
OGLE-GD-CEP-0523       	285.88212	-01.50400	  4202	  81	 125	157.45946	-59.60392
OGLE-GD-CEP-0533       	285.94152	-01.20919	  8872	 174	 152	157.85788	-59.38136
OGLE-GD-CEP-0515       	285.95850	-02.23147	 10512	 641	 130	156.83488	-60.26509
OGLE-GD-CEP-0547       	285.99602	-00.06652	  2493	  59	 103	159.06155	-58.42103
SV____Vel              	285.99839	+02.36578	  2276	  88	  60	161.23479	-56.28955
OGLE-GD-CEP-0541       	286.10623	-00.86173	  6925	 166	 128	158.48029	-59.16522
OGLE-GD-CEP-0517       	286.13845	-02.42291	      	    	  99	156.94230	-60.52231
OGLE-GD-CEP-0525       	286.18577	-01.94521	  8364	 251	 124	157.52463	-60.13845
OGLE-GD-CEP-0546       	286.20049	-00.46861	  3248	  75	  85	159.02012	-58.87161
OGLE-GD-CEP-0534       	286.20762	-01.56579	  5070	 109	 140	157.95063	-59.82378
CQ____Car              	286.23696	-01.73008	  4337	 143	 106	157.83376	-59.98003
OGLE-GD-CEP-0556       	286.25413	+00.57412	  8831	 335	 154	160.08293	-57.98808
OGLE-GD-CEP-0489       	286.25993	-04.23665	 11545	 471	 225	155.13642	-62.12039
OGLE-GD-CEP-0495       	286.36319	-04.06804	      	    	 205	155.51676	-62.03486
OGLE-GD-CEP-0526       	286.39444	-02.23314	 13662	 586	 171	157.58642	-60.49264
OGLE-GD-CEP-0537       	286.40066	-01.72618	  7178	 188	 123	158.11955	-60.06000
OGLE-GD-CEP-0522       	286.40865	-02.56096	 13782	 625	 146	157.26596	-60.78069
AY____Car              	286.49516	-01.37991	  3490	  98	 103	158.63080	-59.80856
VY____Car              	286.54763	+01.21286	  1858	  75	  51	161.13622	-57.56536
OGLE-GD-CEP-0504       	286.60037	-03.81299	 14002	 489	 145	156.23338	-61.94664
OGLE-GD-CEP-0539       	286.63167	-01.80403	  6094	 164	 128	158.44084	-60.24386
OGLE-GD-CEP-0543       	286.66895	-01.76325	 11703	 286	 118	158.54701	-60.22734
SX____Car              	286.72365	+01.32557	  1822	  61	 111	161.52434	-57.54753
OGLE-GD-CEP-0524       	286.73620	-02.87428	 10811	 696	  75	157.50946	-61.21805
OGLE-GD-CEP-0558       	286.82396	-00.20425	  7024	 186	  32	160.32387	-58.94447
V397__Car              	286.85497	-08.91184	  1176	  32	 146	150.01537	-66.27625
FF____Car              	286.93199	+00.58732	  4398	 249	  55	161.22538	-58.29800
OGLE-GD-CEP-0569       	286.95673	+00.14910	  9691	 281	 110	160.87376	-58.69661
OGLE-GD-CEP-0552       	286.99175	-01.32297	 11978	 299	 145	159.54739	-60.00475
OGLE-GD-CEP-0508       	286.99254	-04.28760	 20351	 888	 222	156.40371	-62.55656
OGLE-GD-CEP-0567       	287.06115	-00.16715	 10468	 341	 132	160.76301	-59.02469
OGLE-GD-CEP-0559       	287.07007	-00.62617	  5562	 141	  78	160.35162	-59.43272
OGLE-GD-CEP-0563       	287.11734	-00.52841	  5028	 138	 105	160.52487	-59.36936
OGLE-GD-CEP-0549       	287.14703	-01.99905	  5586	 494	 179	159.14896	-60.66981
OGLE-GD-CEP-0557       	287.16588	-00.94764	  7077	 243	  65	160.21335	-59.76078
OGLE-GD-CEP-0568       	287.16989	-00.29819	  4413	 172	  31	160.82908	-59.19156
UY____Car              	287.23478	-03.23466	  2170	  83	 102	158.01847	-61.78264
OGLE-GD-CEP-0551       	287.24875	-01.91532	 14879	 691	 312	159.41367	-60.64701
OGLE-GD-CEP-0564       	287.26606	-00.77275	  6210	 173	  52	160.55349	-59.65503
UZ____Car              	287.28508	-02.31492	  2313	 106	 106	159.07425	-61.01256
OGLE-GD-CEP-0536       	287.29481	-03.24377	 11576	 450	 282	158.11787	-61.82097
OGLE-GD-CEP-0538       	287.32186	-03.10478	      	    	  93	158.31597	-61.71483
V720__Car              	287.32923	-01.07031	  3364	  73	 115	160.38179	-59.94670
OGLE-GD-CEP-0542       	287.35461	-02.94996	  9715	 485	 127	158.53980	-61.59759
OGLE-GD-CEP-0561       	287.36177	-01.12255	  7389	 176	  82	160.38900	-60.00814
OGLE-GD-CEP-0540       	287.42824	-03.14857	 14640	 659	 155	158.46312	-61.80623
OGLE-GD-CEP-0581       	287.44637	+00.59743	  8824	 381	 219	162.10568	-58.52614
OGLE-GD-CEP-0570       	287.50470	-00.67790	  6897	 191	 120	161.05871	-59.68414
OGLE-GD-CEP-0574       	287.56710	-00.12847	  7420	 173	 133	161.67009	-59.22672
OGLE-GD-CEP-0577       	287.57041	+00.06004	  9125	 423	 210	161.84480	-59.06084
OGLE-GD-CEP-0560       	287.62057	-01.62162	  7933	 248	 151	160.36608	-60.57017
CT____Car              	287.63264	-02.77177	 10083	 466	  56	159.23242	-61.58133
HW____Car              	287.67446	-02.25651	  2642	  78	  77	159.83472	-61.15245
OGLE-GD-CEP-0578       	287.76645	-00.13830	  8774	 201	 138	162.00800	-59.32689
FI____Car              	287.77902	+00.69317	  4860	 170	  62	162.75763	-58.59061
OGLE-GD-CEP-0589       	287.78034	+00.50918	  5832	 151	 140	162.60156	-58.75575
OGLE-GD-CEP-0571       	287.80290	-01.16572	  9044	 364	 152	161.12826	-60.25481
OGLE-GD-CEP-0585       	287.80564	+00.24883	  7766	 201	  66	162.41876	-58.99967
V656__Car              	287.88616	-03.33092	 14669	 565	  50	159.11284	-62.19253
OGLE-GD-CEP-0562       	287.94247	-02.16853	 14367	 358	 132	160.40946	-61.20434
OGLE-GD-CEP-0554       	287.94987	-02.78587	121706	6025	   3	159.79992	-61.74881
OGLE-GD-CEP-0583       	287.97963	-00.29286	 11903	 489	 246	162.24317	-59.56150
OGLE-GD-CEP-0566       	287.99036	-01.93717	  6761	 171	 120	160.72447	-61.02361
EY____Car              	288.00322	-02.09191	  2168	  43	 149	160.59596	-61.16592
OGLE-GD-CEP-0579       	288.02146	-00.55313	  4066	  87	  95	162.08271	-59.81236
OGLE-GD-CEP-0500       	288.03540	-06.18219	  7049	 348	 158	156.10879	-64.71311
OGLE-GD-CEP-0003       	288.04957	-03.25390	 14036	 755	 143	159.49859	-62.20589
OGLE-GD-CEP-0575       	288.05443	-01.04907	  2458	  72	  93	161.68646	-60.26831
OGLE-GD-CEP-0587       	288.06356	-00.15057	  4589	  94	  95	162.51742	-59.47242
OGLE-GD-CEP-0573       	288.13785	-01.52102	  6377	 139	  85	161.39312	-60.72528
OGLE-GD-CEP-0593       	288.18846	+00.16668	 10488	 258	 136	163.01451	-59.24425
II____Car              	288.18973	-00.74871	  6347	 297	  25	162.20438	-60.06305
WW____Car              	288.19810	+00.01440	  2205	  53	 113	162.89904	-59.38500
OGLE-GD-CEP-0535       	288.20234	-04.86215	      	    	 186	158.02008	-63.67478
OGLE-GD-CEP-0602       	288.22195	+00.59692	  7214	 719	 126	163.44121	-58.87264
OGLE-GD-CEP-0002       	288.23291	-03.74427	 16464	 741	 317	159.32201	-62.72289
J104300-6131.2         	288.23656	-02.36857	  3709	 101	 124	160.75026	-61.52008
OGLE-GD-CEP-0001       	288.32335	-04.20988	 14481	 535	 319	158.98755	-63.17211
FZ____Car              	288.39539	+00.31758	  3962	  76	 105	163.50736	-59.19967
FH____Car              	288.41084	-01.29931	  5427	 148	 103	162.09646	-60.65397
OGLE-GD-CEP-0600       	288.44958	-00.02604	  6223	 145	 118	163.30788	-59.53236
OGLE-GD-CEP-0596       	288.49205	-00.24454	  5758	 115	 101	163.19326	-59.74727
OGLE-GD-CEP-0004       	288.56085	-03.65475	 12949	 499	 374	160.04159	-62.80447
V898__Cen              	288.66492	+05.51823	  1633	  50	 106	167.83488	-54.55703
OGLE-GD-CEP-0601       	288.67036	-00.35686	  6182	 124	 130	163.41396	-59.92647
OGLE-GD-CEP-0599       	288.70882	-00.58455	  6526	 147	 137	163.28330	-60.14797
FK____Car              	288.71895	-00.37578	  6435	 168	  46	163.48471	-59.96472
OGLE-GD-CEP-0594       	288.72194	-00.85511	  7971	 263	  55	163.06655	-60.39662
OGLE-GD-CEP-0598       	288.72596	-00.69551	  7014	 221	 315	163.21608	-60.25517
OGLE-GD-CEP-0606       	288.75324	+00.11935	  9339	 200	 100	163.97187	-59.53333
OGLE-GD-CEP-0607       	288.77152	+00.18946	  6191	 168	 271	164.06372	-59.47786
DY____Car              	288.81047	-00.95661	  4125	  99	 113	163.13667	-60.52678
OGLE-GD-CEP-0597       	288.89616	-01.05692	  7008	 223	  67	163.20322	-60.65459
OGLE-GD-CEP-0604       	288.94533	-00.48167	  6390	 164	  49	163.80109	-60.15844
OGLE-GD-CEP-0576       	288.96968	-02.72407	 12603	 483	 205	161.77138	-62.17636
U_____Car              	289.05706	+00.04281	  1547	  78	  34	164.45080	-59.73219
OGLE-GD-CEP-0006       	289.08779	-00.71519	  6943	 191	 355	163.85683	-60.43059
IM____Car              	289.10775	-00.83551	  4190	 102	 105	163.78784	-60.54772
OGLE-GD-CEP-0605       	289.13111	-00.84576	  5670	 100	 116	163.82168	-60.56706
GT____Car              	289.14082	+00.35261	  6893	 136	  64	164.85859	-59.48636
GS____Car              	289.15665	-01.83464	  6151	 165	 126	162.97546	-61.46731
OGLE-GD-CEP-0005       	289.23405	-01.81600	      	    	  90	163.13801	-61.48483
WZ____Car              	289.29506	-01.18076	  3850	 132	  45	163.82805	-60.94000
OGLE-GD-CEP-0588       	289.31754	-02.56363	 13311	 587	 182	162.59097	-62.19142
IO____Car              	289.32962	-00.93467	  5553	 123	  62	164.10925	-60.73269
OGLE-GD-CEP-0590       	289.33505	-02.45037	 11653	 456	 143	162.73305	-62.09800
CC____Car              	289.37755	-01.59284	  4515	 130	 112	163.61189	-61.34710
OGLE-GD-CEP-0609       	289.42718	-00.32902	  7068	 198	  44	164.80896	-60.22528
CF____Car              	289.43229	-00.38567	  4674	  92	 103	164.77049	-60.27886
OGLE-GD-CEP-0586       	289.44823	-02.99307	 13555	 493	 183	162.42514	-62.63364
V442__Car              	289.45948	-00.40941	  5975	 132	 104	164.80025	-60.31181
CY____Car              	289.48927	-00.86994	  2255	  50	 119	164.46112	-60.74208
OGLE-GD-CEP-0008       	289.50063	-00.82672	  7794	 173	  78	164.51955	-60.70772
OGLE-GD-CEP-0595       	289.51025	-02.35874	 14129	 540	 260	163.15513	-62.09367
FN____Car              	289.60879	-00.12669	  3811	  85	 114	165.30996	-60.11659
OGLE-GD-CEP-0007       	289.63374	-01.21343	  7641	 228	 120	164.43100	-61.11442
OGLE-GD-CEP-0591       	289.75098	-03.27256	      	    	 247	162.74146	-63.01916
OGLE-GD-CEP-0010       	289.83643	-01.26676	 10153	 260	  59	164.76558	-61.24820
